id_evaluacion,id_dictado,puntaje_dictado,puntaje_contenido,valoracion_general
3895,996,3,2,3
3896,997,2,1,3
3897,997,3,2,2
3898,997,2,2,2
3899,997,1,2,1
3900,997,1,3,2
3901,997,4,3,3
3902,997,1,3,3
3903,997,1,3,2
3904,997,2,1,2
3905,997,2,2,3
3906,997,3,2,2
3907,997,3,2,3
3908,997,2,3,3
3909,997,4,3,3
3910,997,1,2,3
3911,1002,4,4,4
3912,1002,3,5,5
3913,1002,4,5,5
3914,1002,5,4,5
3915,1002,3,4,5
3916,1003,4,3,3
3917,1003,5,5,3
3918,1003,4,4,4
3919,1005,3,3,4
3920,1005,2,3,4
3921,1005,3,3,3
3922,1007,4,4,4
3923,1007,3,4,4
3924,1007,4,4,5
3925,1007,4,4,4
3926,1007,4,3,3
3927,1007,3,4,4
3928,1008,3,5,4
3929,1008,4,4,4
3930,1008,4,4,3
3931,1008,4,4,4
3932,1008,5,4,4
3933,1008,3,5,5
3934,1008,4,4,4
3935,1008,5,5,4
3936,1008,5,5,4
3937,1008,3,4,4
3938,1008,4,3,5
3939,1008,4,4,4
3940,1008,4,4,4
3941,1008,4,3,4
3942,1009,3,3,4
3943,1009,4,3,3
3944,1009,4,3,4
3945,1009,4,5,3
3946,1009,3,4,4
3947,1009,3,4,4
3948,1009,5,4,3
3949,1009,3,4,3
3950,1010,4,4,3
3951,1010,4,4,4
3952,1010,3,5,4
3953,1010,4,4,4
3954,1010,4,5,3
3955,1010,4,4,3
3956,1010,3,4,3
3957,1010,3,4,4
3958,1013,5,3,4
3959,1013,3,5,4
3960,1013,4,4,4
3961,1013,4,4,4
3962,1013,4,4,4
3963,1013,2,4,4
3964,1013,3,3,4
3965,1013,3,5,3
3966,1016,4,5,4
3967,1016,4,5,4
3968,1016,5,4,4
3969,1016,3,5,5
3970,1016,4,4,4
3971,1016,3,4,3
3972,1016,5,3,3
3973,1016,4,3,4
3974,1018,4,4,4
3975,1018,5,4,3
3976,1018,3,5,5
3977,1018,4,4,4
3978,1018,4,4,5
3979,1018,3,5,4
3980,1018,4,4,3
3981,1018,3,2,4
3982,1018,3,5,4
3983,1018,4,3,4
3984,1018,4,5,4
3985,1018,4,4,4
3986,1018,4,4,3
3987,1019,3,2,3
3988,1019,2,2,3
3989,1019,2,2,2
3990,1019,3,2,2
3991,1019,3,2,3
3992,1019,2,3,2
3993,1019,2,3,3
3994,1019,4,3,2
3995,1020,4,4,4
3996,1020,4,4,5
3997,1020,4,4,4
3998,1020,4,4,3
3999,1020,4,4,4
4000,1020,5,4,4
4001,1020,4,5,5
4002,1020,2,3,4
4003,1020,4,4,4
4004,1024,5,4,4
4005,1024,4,4,5
4006,1024,5,5,4
4007,1024,5,5,5
4008,1024,4,4,5
4009,1028,4,4,3
4010,1028,3,4,2
4011,1028,4,4,3
4012,1028,4,3,4
4013,1028,3,2,3
4014,1028,3,4,4
4015,1028,4,5,4
4016,1028,4,3,4
4017,1028,3,4,4
4018,1028,3,5,4
4019,1028,3,4,3
4020,1028,5,4,3
4021,1028,3,4,3
4022,1028,3,3,4
4023,1028,4,4,3
4024,1030,4,4,3
4025,1030,2,4,4
4026,1030,3,4,3
4027,1030,4,2,3
4028,1030,3,3,3
4029,1030,3,3,3
4030,1030,4,2,3
4031,1030,3,4,3
4032,1030,2,3,4
4033,1030,3,3,3
4034,1030,4,3,3
4035,1030,3,4,3
4036,1030,1,3,3
4037,1034,3,3,4
4038,1034,4,3,4
4039,1034,3,4,3
4040,1034,4,3,3
4041,1034,2,3,3
4042,1034,3,5,3
4043,1036,2,2,3
4044,1036,2,3,3
4045,1036,3,2,3
4046,1036,2,2,3
4047,1036,4,3,3
4048,1036,1,3,2
4049,1036,3,3,2
4050,1036,2,3,3
4051,1036,3,3,2
4052,1036,3,3,2
4053,1036,2,3,3
4054,1037,3,4,4
4055,1037,4,3,3
4056,1037,3,4,3
4057,1037,4,3,3
4058,1037,3,4,3
4059,1037,4,4,4
4060,1037,4,4,4
4061,1037,4,3,3
4062,1038,5,4,4
4063,1038,4,4,4
4064,1038,3,5,5
4065,1038,4,4,4
4066,1038,4,4,4
4067,1038,4,4,5
4068,1038,4,5,4
4069,1038,4,4,4
4070,1038,4,4,4
4071,1041,3,4,4
4072,1041,4,3,4
4073,1041,3,4,4
4074,1041,3,3,4
4075,1042,4,3,4
4076,1042,3,4,4
4077,1042,4,4,4
4078,1042,5,4,3
4079,1042,4,4,4
4080,1042,4,4,3
4081,1042,3,4,4
4082,1042,4,4,4
4083,1042,3,4,4
4084,1042,5,4,3
4085,1042,5,5,4
4086,1043,3,4,3
4087,1043,2,2,2
4088,1043,2,3,3
4089,1043,3,3,2
4090,1043,3,4,3
4091,1043,2,3,4
4092,1043,2,4,4
4093,1043,3,4,3
4094,1043,4,4,2
4095,1043,2,3,3
4096,1043,3,3,3
4097,1043,2,4,3
4098,1043,2,2,3
4099,1043,3,3,3
4100,1043,3,4,3
4101,1046,3,4,3
4102,1046,2,4,3
4103,1046,3,4,3
4104,1048,1,3,3
4105,1048,3,4,4
4106,1048,4,4,2
4107,1048,3,3,3
4108,1048,4,3,4
4109,1048,2,4,4
4110,1051,5,5,5
4111,1051,5,5,5
4112,1051,5,5,5
4113,1051,5,5,5
4114,1051,4,5,5
4115,1051,5,5,4
4116,1051,4,5,5
4117,1051,5,5,5
4118,1051,5,4,4
4119,1051,5,5,5
4120,1051,5,5,5
4121,1051,5,5,5
4122,1051,5,5,5
4123,1057,2,5,3
4124,1057,4,3,3
4125,1057,4,3,3
4126,1057,3,4,3
4127,1058,4,3,3
4128,1058,3,3,3
4129,1058,3,2,4
4130,1058,4,4,3
4131,1058,1,2,3
4132,1058,4,2,3
4133,1058,4,2,4
4134,1058,3,3,3
4135,1058,3,2,3
4136,1058,4,3,3
4137,1058,3,4,2
4138,1058,2,3,3
4139,1058,4,3,3
4140,1060,2,2,3
4141,1060,3,2,3
4142,1060,3,3,2
4143,1060,2,1,3
4144,1060,2,2,3
4145,1060,2,3,1
4146,1060,2,2,2
4147,1060,3,2,2
4148,1060,1,3,3
4149,1060,3,3,2
4150,1060,3,2,1
4151,1060,3,2,4
4152,1060,3,3,2
4153,1060,2,3,3
4154,1060,3,2,2
4155,1062,2,3,2
4156,1062,3,2,3
4157,1062,3,3,2
4158,1063,5,5,5
4159,1063,5,5,4
4160,1063,4,5,5
4161,1063,4,5,4
4162,1063,4,5,4
4163,1063,5,4,5
4164,1063,5,5,5
4165,1068,3,4,5
4166,1068,5,5,4
4167,1068,4,4,4
4168,1074,1,5,2
4169,1074,2,3,3
4170,1074,3,3,3
4171,1074,4,3,3
4172,1074,4,3,3
4173,1074,3,4,3
4174,1074,3,3,3
4175,1074,3,3,3
4176,1074,2,2,4
4177,1074,3,4,3
4178,1074,3,3,3
4179,1075,5,3,4
4180,1075,4,5,4
4181,1075,4,5,4
4182,1075,4,5,4
4183,1075,4,4,4
4184,1075,3,5,5
4185,1075,5,4,5
4186,1075,5,5,4
4187,1075,4,5,5
4188,1075,5,4,5
4189,1075,5,5,4
4190,1075,4,5,4
4191,1075,5,5,5
4192,1075,4,4,4
4193,1076,3,4,4
4194,1076,3,4,4
4195,1076,3,4,3
4196,1076,4,3,3
4197,1076,5,4,3
4198,1076,3,4,4
4199,1076,4,4,3
4200,1076,3,4,3
4201,1076,3,4,3
4202,1076,3,4,5
4203,1076,3,3,3
4204,1076,3,4,4
4205,1076,3,4,3
4206,1077,2,4,3
4207,1077,3,3,3
4208,1077,3,4,3
4209,1080,5,4,4
4210,1080,2,4,3
4211,1080,4,3,4
4212,1080,4,4,4
4213,1080,4,5,4
4214,1080,3,4,4
4215,1080,5,4,4
4216,1080,5,5,4
4217,1080,5,4,4
4218,1080,5,5,4
4219,1080,4,4,5
4220,1082,4,3,4
4221,1082,4,4,5
4222,1082,4,5,4
4223,1090,3,3,3
4224,1090,2,4,4
4225,1090,4,4,2
4226,1090,3,2,3
4227,1090,3,2,4
4228,1092,4,2,3
4229,1092,3,4,3
4230,1092,4,3,3
4231,1092,4,3,3
4232,1092,4,5,4
4233,1092,3,2,4
4234,1092,4,4,3
4235,1092,3,3,3
4236,1092,2,4,4
4237,1092,3,3,4
4238,1092,4,4,3
4239,1092,3,4,3
4240,1093,1,2,1
4241,1093,1,1,1
4242,1093,1,1,1
4243,1093,2,1,1
4244,1093,1,1,1
4245,1093,1,2,1
4246,1093,1,1,1
4247,1093,1,1,2
4248,1093,1,1,1
4249,1093,1,2,2
4250,1093,1,1,1
4251,1093,1,1,2
4252,1093,1,1,1
4253,1093,2,1,1
4254,1094,5,5,4
4255,1094,5,4,3
4256,1094,5,5,4
4257,1094,3,4,4
4258,1094,4,5,3
4259,1094,5,4,4
4260,1094,5,3,4
4261,1094,4,5,4
4262,1094,3,4,4
4263,1095,3,3,4
4264,1095,4,5,3
4265,1095,4,3,5
4266,1095,3,4,5
4267,1095,3,3,3
4268,1095,5,4,3
4269,1095,3,3,3
4270,1095,3,4,4
4271,1095,5,5,3
4272,1095,2,4,3
4273,1095,4,4,4
4274,1095,4,4,4
4275,1095,4,3,3
4276,1095,4,5,3
4277,1103,4,4,3
4278,1103,4,5,5
4279,1103,4,5,4
4280,1103,5,4,5
4281,1103,4,4,4
4282,1106,4,4,3
4283,1106,4,4,4
4284,1106,4,4,4
4285,1106,3,4,4
4286,1106,5,5,4
4287,1106,4,3,4
4288,1106,5,4,4
4289,1106,5,5,4
4290,1110,3,3,3
4291,1110,2,2,3
4292,1110,3,2,2
4293,1110,4,2,4
4294,1111,2,4,3
4295,1111,3,2,3
4296,1111,3,2,4
4297,1111,4,3,3
4298,1111,3,4,3
4299,1111,2,3,3
4300,1111,3,3,2
4301,1111,3,3,3
4302,1115,4,3,3
4303,1115,4,3,4
4304,1115,3,3,4
4305,1116,5,4,4
4306,1116,4,3,4
4307,1116,3,4,4
4308,1116,4,4,4
4309,1117,5,4,4
4310,1117,4,4,4
4311,1117,3,4,4
4312,1117,4,4,3
4313,1117,4,5,4
4314,1117,5,5,4
4315,1117,4,5,4
4316,1117,4,5,4
4317,1117,5,4,4
4318,1118,2,3,1
4319,1118,2,3,2
4320,1118,3,2,2
4321,1118,2,4,2
4322,1118,1,3,3
4323,1118,3,3,2
4324,1118,2,2,2
4325,1122,3,5,4
4326,1122,3,3,2
4327,1122,3,4,3
4328,1122,4,2,3
4329,1122,3,3,4
4330,1122,4,5,3
4331,1122,4,2,4
4332,1124,4,4,5
4333,1124,5,4,4
4334,1124,5,5,4
4335,1124,4,4,3
4336,1124,4,4,3
4337,1124,5,5,4
4338,1124,5,4,5
4339,1124,3,4,4
4340,1124,5,4,5
4341,1124,4,5,4
4342,1124,4,5,4
4343,1124,4,5,4
4344,1124,4,5,4
4345,1129,4,4,5
4346,1129,3,3,4
4347,1129,4,4,4
4348,1129,5,5,3
4349,1129,3,4,4
4350,1139,5,5,3
4351,1139,4,4,4
4352,1139,4,4,4
4353,1139,4,5,4
4354,1139,4,4,3
4355,1139,4,4,3
4356,1139,4,4,4
4357,1139,4,4,3
4358,1142,4,2,3
4359,1142,3,3,3
4360,1142,3,2,4
4361,1142,3,3,4
4362,1142,3,4,4
4363,1142,3,3,4
4364,1142,4,4,3
4365,1142,3,2,3
4366,1144,3,4,2
4367,1144,1,3,3
4368,1144,2,2,2
4369,1144,3,2,2
4370,1144,1,2,2
4371,1144,3,1,2
4372,1144,3,2,2
4373,1144,2,2,2
4374,1144,1,2,3
4375,1144,3,2,3
4376,1145,2,3,3
4377,1145,2,4,3
4378,1145,2,3,3
4379,1145,3,3,4
4380,1145,3,4,2
4381,1145,2,2,3
4382,1145,4,3,3
4383,1145,3,2,3
4384,1145,2,3,4
4385,1146,5,5,4
4386,1146,4,5,5
4387,1146,4,4,4
4388,1146,4,5,5
4389,1146,5,4,5
4390,1146,3,4,5
4391,1146,5,5,4
4392,1146,4,4,4
4393,1146,5,4,5
4394,1146,5,5,5
4395,1146,5,5,4
4396,1146,5,5,5
4397,1146,4,4,4
4398,1146,5,5,5
4399,1148,5,5,5
4400,1148,4,5,4
4401,1148,5,4,4
4402,1148,5,5,5
4403,1148,5,4,4
4404,1148,4,5,5
4405,1148,4,4,5
4406,1148,5,5,4
4407,1148,5,5,5
4408,1148,5,5,4
4409,1148,5,5,4
4410,1148,5,4,5
4411,1148,4,5,5
4412,1148,5,4,5
4413,1148,5,4,5
4414,1150,4,4,5
4415,1150,4,3,4
4416,1150,4,5,4
4417,1150,5,4,4
4418,1150,5,5,5
4419,1150,3,5,4
4420,1150,4,5,4
4421,1150,5,4,4
4422,1150,5,3,5
4423,1150,2,4,4
4424,1150,4,5,4
4425,1153,3,4,4
4426,1153,5,4,4
4427,1153,4,3,4
4428,1153,3,4,4
4429,1153,4,5,3
4430,1153,3,4,4
4431,1153,4,3,3
4432,1153,4,4,4
4433,1153,4,4,3
4434,1153,4,4,4
4435,1154,3,4,4
4436,1154,5,5,3
4437,1154,4,4,5
4438,1154,4,4,3
4439,1154,4,5,5
4440,1154,4,3,4
4441,1154,3,5,3
4442,1154,5,4,4
4443,1154,4,5,4
4444,1154,4,3,3
4445,1156,4,4,4
4446,1156,3,4,3
4447,1156,4,4,4
4448,1156,4,4,4
4449,1156,4,4,3
4450,1156,4,4,3
4451,1156,4,4,4
4452,1156,3,5,4
4453,1156,4,4,3
4454,1156,5,3,2
4455,1156,4,4,3
4456,1157,3,5,4
4457,1157,3,4,4
4458,1157,3,5,3
4459,1157,4,4,4
4460,1157,5,4,4
4461,1157,4,4,4
4462,1160,3,3,4
4463,1160,5,3,4
4464,1160,4,3,5
4465,1160,4,5,4
4466,1160,3,3,4
4467,1160,4,4,3
4468,1160,4,4,4
4469,1160,4,4,4
4470,1160,3,4,3
4471,1160,5,3,3
4472,1161,4,3,4
4473,1161,4,3,3
4474,1161,2,4,3
4475,1161,3,4,4
4476,1161,3,3,3
4477,1161,3,3,3
4478,1161,4,3,3
4479,1161,4,3,2
4480,1161,3,4,3
4481,1161,2,3,3
4482,1161,4,3,3
4483,1161,2,3,3
4484,1161,4,3,3
4485,1161,3,3,3
4486,1162,3,3,3
4487,1162,3,3,4
4488,1162,3,3,3
4489,1162,2,3,3
4490,1162,2,3,3
4491,1162,3,3,4
4492,1162,2,3,3
4493,1164,2,2,2
4494,1164,1,2,2
4495,1164,2,2,1
4496,1164,2,2,2
4497,1164,2,2,2
4498,1164,1,3,2
4499,1164,2,2,2
4500,1164,1,2,2
4501,1164,1,3,2
4502,1164,3,2,3
4503,1164,2,1,2
4504,1164,3,3,2
4505,1164,2,2,3
4506,1164,2,3,2
4507,1166,3,3,4
4508,1166,3,3,3
4509,1166,4,3,3
4510,1166,3,4,3
4511,1166,3,3,3
4512,1168,5,3,3
4513,1168,3,4,4
4514,1168,4,3,4
4515,1168,4,3,3
4516,1168,4,3,2
4517,1168,5,3,5
4518,1168,3,3,3
4519,1172,3,2,2
4520,1172,2,3,2
4521,1172,4,2,2
4522,1172,1,3,3
4523,1172,3,3,2
4524,1172,3,2,3
4525,1172,2,3,2
4526,1172,3,2,2
4527,1172,3,2,3
4528,1172,2,2,2
4529,1172,2,3,2
4530,1172,2,3,2
4531,1172,3,3,2
4532,1172,3,3,3
4533,1175,5,5,5
4534,1175,5,5,5
4535,1175,5,5,5
4536,1175,5,5,4
4537,1175,5,3,5
4538,1175,5,5,4
4539,1175,4,5,5
4540,1175,5,5,4
4541,1175,5,4,5
4542,1175,4,4,5
4543,1175,5,5,5
4544,1175,5,5,5
4545,1175,5,5,5
4546,1175,5,5,5
4547,1175,5,5,4
4548,1180,4,3,3
4549,1180,3,4,4
4550,1180,3,4,4
4551,1180,4,3,3
4552,1180,4,4,4
4553,1180,3,4,4
4554,1180,4,3,4
4555,1180,3,4,3
4556,1180,3,4,3
4557,1180,3,3,3
4558,1180,4,5,3
4559,1180,5,3,4
4560,1180,2,4,3
4561,1181,3,2,2
4562,1181,3,2,3
4563,1181,3,2,3
4564,1181,2,3,3
4565,1181,2,3,2
4566,1181,2,2,2
4567,1181,2,2,3
4568,1181,3,3,2
4569,1181,3,2,2
4570,1181,2,3,2
4571,1184,4,4,3
4572,1184,4,3,5
4573,1184,3,4,4
4574,1184,3,5,4
4575,1184,4,4,4
4576,1184,4,4,4
4577,1184,4,5,4
4578,1184,4,4,4
4579,1184,4,4,5
4580,1184,4,5,5
4581,1184,4,5,4
4582,1184,4,3,5
4583,1184,4,4,4
4584,1184,3,3,4
4585,1191,4,3,4
4586,1191,3,3,3
4587,1191,3,4,3
4588,1191,4,4,3
4589,1191,4,3,3
4590,1191,3,3,3
4591,1191,3,3,4
4592,1192,5,4,5
4593,1192,5,5,5
4594,1192,4,5,5
4595,1192,5,5,4
4596,1192,4,5,3
4597,1194,3,4,3
4598,1194,3,4,3
4599,1194,3,3,2
4600,1194,4,4,4
4601,1194,4,3,3
4602,1194,4,4,3
4603,1194,2,3,3
4604,1194,4,3,3
4605,1194,3,3,3
4606,1195,5,4,4
4607,1195,4,5,5
4608,1195,5,3,5
4609,1195,5,4,4
4610,1195,5,5,5
4611,1195,5,4,5
4612,1195,5,5,5
4613,1195,4,4,4
4614,1195,5,4,4
4615,1195,4,5,5
4616,1195,4,5,4
4617,1195,5,4,4
4618,1195,4,5,5
4619,1195,4,5,5
4620,1196,1,3,3
4621,1196,3,3,3
4622,1196,2,3,3
4623,1196,4,3,3
4624,1196,3,3,3
4625,1196,2,3,2
4626,1196,4,2,2
4627,1196,2,3,3
4628,1196,4,3,2
4629,1196,2,4,3
4630,1196,4,3,3
4631,1196,3,3,3
4632,1196,3,3,4
4633,1197,4,4,4
4634,1197,4,5,5
4635,1197,4,4,4
4636,1197,4,4,4
4637,1197,3,4,5
4638,1197,5,4,4
4639,1197,3,5,4
4640,1197,4,5,4
4641,1197,4,4,4
4642,1197,5,4,4
4643,1197,3,5,5
4644,1197,4,4,4
4645,1199,4,3,2
4646,1199,4,3,4
4647,1199,4,4,4
4648,1199,3,3,4
4649,1199,4,3,4
4650,1202,5,5,4
4651,1202,4,4,4
4652,1202,4,5,4
4653,1202,5,4,4
4654,1202,4,5,4
4655,1202,5,5,4
4656,1202,3,4,4
4657,1202,4,4,5
4658,1202,3,4,4
4659,1204,1,2,1
4660,1204,2,1,2
4661,1204,2,3,2
4662,1204,3,3,1
4663,1204,1,2,1
4664,1204,2,2,2
4665,1204,1,3,2
4666,1204,2,2,1
4667,1204,2,2,3
4668,1205,2,2,3
4669,1205,3,3,3
4670,1205,2,3,2
4671,1205,2,3,2
4672,1205,2,2,3
4673,1205,3,3,2
4674,1205,2,3,3
4675,1206,3,3,4
4676,1206,4,4,4
4677,1206,3,3,3
4678,1206,2,4,4
4679,1206,2,4,4
4680,1208,5,5,5
4681,1208,5,5,5
4682,1208,5,5,5
4683,1208,4,5,5
4684,1208,5,5,5
4685,1208,4,5,5
4686,1208,5,5,5
4687,1208,5,5,5
4688,1208,5,5,5
4689,1208,4,5,5
4690,1208,5,5,5
4691,1211,2,3,4
4692,1211,3,3,3
4693,1211,2,3,4
4694,1211,2,3,2
4695,1211,2,3,3
4696,1212,5,4,4
4697,1212,2,4,5
4698,1212,4,4,4
4699,1212,3,4,4
4700,1212,3,4,5
4701,1212,3,4,4
4702,1212,3,4,5
4703,1212,4,5,4
4704,1212,5,5,4
4705,1214,4,4,4
4706,1214,5,3,3
4707,1214,4,4,4
4708,1214,4,3,4
4709,1214,2,3,5
4710,1214,4,4,3
4711,1214,4,4,5
4712,1214,4,3,5
4713,1214,4,4,4
4714,1214,5,3,4
4715,1214,3,3,4
4716,1214,4,4,4
4717,1214,3,4,3
4718,1214,4,5,4
4719,1214,4,4,3
4720,1218,3,3,3
4721,1218,2,2,3
4722,1218,2,2,2
4723,1218,3,2,2
4724,1218,3,2,3
4725,1218,2,2,2
4726,1218,2,2,3
4727,1219,4,4,3
4728,1219,4,4,4
4729,1219,4,4,3
4730,1219,4,5,4
4731,1219,3,4,3
4732,1219,3,4,5
4733,1219,5,4,3
4734,1219,4,5,4
4735,1221,4,3,3
4736,1221,4,3,4
4737,1221,4,4,4
4738,1221,4,5,4
4739,1221,3,4,4
4740,1221,4,4,4
4741,1221,3,4,3
4742,1221,4,4,4
4743,1221,4,4,4
4744,1221,4,4,4
4745,1221,3,5,3
4746,1221,4,4,3
4747,1221,3,4,4
4748,1221,4,4,3
4749,1221,5,3,4
4750,1222,3,3,4
4751,1222,3,4,4
4752,1222,4,3,3
4753,1222,3,4,4
4754,1224,4,5,4
4755,1224,4,4,4
4756,1224,4,5,3
4757,1229,5,5,5
4758,1229,4,5,5
4759,1229,4,5,5
4760,1229,5,5,5
4761,1229,5,5,5
4762,1229,5,5,5
4763,1229,5,5,5
4764,1229,5,5,5
4765,1229,4,5,5
4766,1232,4,4,4
4767,1232,4,4,3
4768,1232,4,4,4
4769,1237,3,3,3
4770,1237,3,2,3
4771,1237,3,2,3
4772,1237,4,3,2
4773,1237,4,3,2
4774,1237,3,3,3
4775,1239,3,3,3
4776,1239,2,2,4
4777,1239,4,4,3
4778,1239,3,4,3
4779,1239,3,4,3
4780,1239,2,4,3
4781,1239,3,4,3
4782,1239,2,3,3
4783,1239,3,3,4
4784,1239,3,4,3
4785,1239,3,3,4
4786,1239,3,3,3
4787,1239,4,3,3
4788,1239,3,4,3
4789,1240,3,4,4
4790,1240,3,3,4
4791,1240,4,5,3
4792,1240,3,3,4
4793,1240,4,3,3
4794,1240,3,4,4
4795,1240,4,3,4
4796,1240,3,5,3
4797,1240,4,4,4
4798,1240,4,3,4
4799,1240,4,5,3
4800,1240,3,5,4
4801,1240,4,4,4
4802,1243,3,3,3
4803,1243,2,3,3
4804,1243,1,2,2
4805,1243,2,3,4
4806,1243,2,4,2
4807,1243,3,2,2
4808,1243,3,4,2
4809,1243,4,1,3
4810,1243,3,4,2
4811,1245,4,3,3
4812,1245,3,3,3
4813,1245,3,4,3
4814,1245,3,2,3
4815,1245,1,3,2
4816,1245,2,3,3
4817,1245,3,3,3
4818,1245,2,3,3
4819,1245,1,3,3
4820,1245,2,4,3
4821,1246,4,4,4
4822,1246,4,5,4
4823,1246,4,5,3
4824,1246,5,4,4
4825,1246,4,4,4
4826,1246,2,4,4
4827,1246,4,4,4
4828,1246,5,4,4
4829,1246,4,3,4
4830,1254,4,5,3
4831,1254,2,4,4
4832,1254,3,3,5
4833,1254,4,3,3
4834,1254,3,3,3
4835,1254,3,4,3
4836,1256,3,4,4
4837,1256,5,4,5
4838,1256,5,4,4
4839,1256,4,4,5
4840,1256,5,4,4
4841,1256,3,4,4
4842,1256,4,3,4
4843,1256,4,3,4
4844,1256,4,5,5
4845,1256,5,4,4
4846,1256,4,4,4
4847,1257,3,3,3
4848,1257,4,3,2
4849,1257,3,2,2
4850,1257,4,4,2
4851,1257,3,3,3
4852,1257,2,3,3
4853,1257,3,3,3
4854,1259,4,4,3
4855,1259,3,3,4
4856,1259,3,3,4
4857,1259,3,3,4
4858,1259,3,3,4
4859,1259,4,4,4
4860,1259,4,4,3
4861,1260,4,4,4
4862,1260,5,4,5
4863,1260,5,4,5
4864,1260,5,5,5
4865,1260,5,4,4
4866,1260,4,4,3
4867,1260,5,4,3
4868,1260,5,5,4
4869,1260,5,5,4
4870,1260,4,5,4
4871,1260,4,4,4
4872,1260,5,4,4
4873,1260,3,4,5
4874,1260,5,5,5
4875,1260,4,5,4
4876,1261,3,3,2
4877,1261,3,3,3
4878,1261,2,3,2
4879,1261,3,3,3
4880,1261,3,2,2
4881,1262,5,5,4
4882,1262,3,4,4
4883,1262,4,3,4
4884,1262,4,4,5
4885,1265,4,4,4
4886,1265,5,4,4
4887,1265,3,4,3
4888,1265,4,5,4
4889,1265,4,4,4
4890,1265,4,3,3
4891,1265,4,3,5
4892,1265,3,4,4
4893,1265,3,4,4
4894,1267,3,3,3
4895,1267,5,4,3
4896,1267,4,3,3
4897,1267,4,4,3
4898,1267,4,3,4
4899,1267,3,4,4
4900,1267,3,4,3
4901,1267,4,4,4
4902,1267,3,4,3
4903,1267,4,4,4
4904,1267,4,4,3
4905,1267,5,4,4
4906,1267,5,4,4
4907,1267,3,4,3
4908,1269,5,5,4
4909,1269,4,4,5
4910,1269,4,5,4
4911,1269,5,5,4
4912,1271,3,3,2
4913,1271,3,3,3
4914,1271,4,3,2
4915,1271,3,3,3
4916,1271,2,3,3
4917,1271,3,2,2
4918,1271,4,3,3
4919,1271,3,3,4
4920,1271,3,3,3
4921,1271,4,4,4
4922,1271,2,3,2
4923,1271,3,3,3
4924,1271,3,3,4
4925,1271,3,1,4
4926,1271,3,3,4
4927,1272,4,5,4
4928,1272,5,3,3
4929,1272,5,5,5
4930,1272,3,4,4
4931,1272,4,4,3
4932,1272,4,3,4
4933,1272,3,4,3
4934,1272,2,4,3
4935,1272,4,5,4
4936,1272,4,4,3
4937,1272,3,3,3
4938,1272,5,3,3
4939,1272,4,4,4
4940,1272,3,4,3
4941,1272,3,3,4
4942,1276,3,3,3
4943,1276,2,4,4
4944,1276,3,1,3
4945,1281,4,3,3
4946,1281,3,3,3
4947,1281,4,4,3
4948,1281,4,4,4
4949,1281,4,3,3
4950,1281,2,3,4
4951,1281,3,3,4
4952,1281,2,4,3
4953,1281,4,3,4
4954,1281,3,4,4
4955,1281,2,3,4
4956,1281,4,4,4
4957,1282,4,3,3
4958,1282,3,2,2
4959,1282,3,3,3
4960,1283,2,2,4
4961,1283,3,3,2
4962,1283,5,3,3
4963,1283,3,3,2
4964,1283,3,4,3
4965,1283,3,2,3
4966,1283,3,4,3
4967,1283,3,3,3
4968,1283,4,2,3
4969,1283,2,2,3
4970,1283,3,3,2
4971,1283,3,4,3
4972,1284,4,4,3
4973,1284,5,4,3
4974,1284,3,5,4
4975,1284,4,4,4
4976,1284,5,5,4
4977,1284,5,5,4
4978,1284,4,5,4
4979,1284,4,3,5
4980,1286,3,4,3
4981,1286,2,3,3
4982,1286,4,4,3
4983,1286,3,3,3
4984,1286,3,3,3
4985,1286,3,3,3
4986,1286,3,3,3
4987,1287,1,2,1
4988,1287,3,2,2
4989,1287,2,2,1
4990,1292,3,3,3
4991,1292,4,2,3
4992,1292,1,3,3
4993,1292,3,3,3
4994,1292,3,5,2
4995,1292,4,4,3
4996,1294,1,2,2
4997,1294,2,2,2
4998,1294,1,2,2
4999,1294,2,3,2
5000,1294,2,1,2
5001,1294,2,2,2
5002,1294,2,1,3
5003,1294,1,2,2
5004,1294,1,3,1
5005,1294,3,3,2
5006,1294,4,2,2
5007,1297,3,2,3
5008,1297,3,3,3
5009,1297,2,2,3
5010,1302,2,3,2
5011,1302,2,2,2
5012,1302,2,3,3
5013,1302,2,3,2
5014,1302,3,3,3
5015,1302,3,3,2
5016,1303,3,4,4
5017,1303,4,5,3
5018,1303,3,5,4
5019,1303,3,4,3
5020,1303,5,4,4
5021,1303,4,5,4
5022,1303,4,3,5
5023,1303,4,4,4
5024,1303,4,3,4
5025,1303,4,4,3
5026,1303,3,4,3
5027,1308,5,5,5
5028,1308,5,5,5
5029,1308,5,5,4
5030,1308,4,4,5
5031,1308,5,5,4
5032,1308,4,5,5
5033,1308,4,5,5
5034,1308,5,5,5
5035,1308,5,5,5
5036,1308,5,5,5
5037,1308,5,5,5
5038,1311,5,5,5
5039,1311,5,5,4
5040,1311,4,4,4
5041,1312,3,2,3
5042,1312,4,4,4
5043,1312,3,3,3
5044,1312,4,2,3
5045,1312,3,3,3
5046,1312,3,3,3
5047,1312,4,3,3
5048,1313,2,1,2
5049,1313,3,2,2
5050,1313,1,2,2
5051,1313,2,2,2
5052,1313,2,2,2
5053,1313,3,1,1
5054,1313,2,1,3
5055,1313,4,1,2
5056,1313,1,2,1
5057,1313,2,2,3
5058,1313,2,2,2
